Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14
0.10299173931243057,0,0,0,0,0.066487249200801388,0.070440295634520006,0,0.41015293830598998,0,0.052103009288384988,0,0.08662789124314868,0.202991739115016,0
0.1373596883436202,0,0,0,0,0,0,0.27029382153059667,0.046565545069234292,0.3767703703006311,0,0,0.16470949436343901,0,0
0,0,0,0,0,0,0,0,0,0.38222273190919337,0,0,0,0.59972169070101378,0
0,0.038516952505514762,0,0.41994090613156654,0.15652621174960499,0,0,0,0,0.33094657183352433,0,0.044119093011626691,0,0,0
0.18128984846471391,0,0,0,0.11702573888162526,0,0,0.026086835249605617,0,0.60609225743088502,0.02543335162679581,0,0,0.038617415093908584,0
0,0,0,0,0.30430367348120363,0.16491539168932784,0.10733120560576191,0,0,0,0.079892534162599713,0,0,0.32768415726352357,0
0.059150430569157669,0,0,0.10235538169905337,0,0.049812369747694998,0,0,0.20447744005565011,0.22165518992488309,0,0.13969528077444593,0.13586196981507634,0.083560558433114052,0
0,0,0,0,0,0.042223980314082941,0,0,0.24979125010783701,0.60189692622883428,0,0,0,0.096042171864383047,0
0.34983530428337539,0,0.067151167576397802,0.14400732475887357,0,0,0,0.037411425617136604,0,0.21522533142774083,0.1289425368236807,0,0.051077693422444427,0,0
0,0,0,0,0,0,0,0,0,0.90230584969164951,0,0,0,0,0.086723670608972944
0.15810518206744992,0,0.099983721182278759,0.13361714842453518,0,0,0,0,0,0.28475588759038956,0,0.26855908477137702,0.048856519687258522,0,0
0.34276664267419477,0,0,0.22269108997973225,0.22316959830745159,0,0,0,0.12256390026855642,0,0,0,0,0,0.080369930709124016
0.80390038494168736,0,0,0,0,0,0,0,0,0,0,0.077813614856437452,0.10558757253163158,0,0
0.50102817421269363,0,0,0,0,0.10587680488189037,0,0,0,0,0,0.24534194173529489,0,0.12483639101771503,0
0.4163783715624334,0.27250659415761025,0,0.29630021234527099,0,0,0,0,0,0,0,0,0,0,0
0.2533698697971839,0.50294903417533676,0,0,0,0,0,0.080916653880591813,0.1521364062347077,0,0,0,0,0,0
0.18944964322318994,0,0,0,0,0,0,0.24645138608455824,0,0.34769990907834469,0.030374854292626274,0.090801439330714273,0.087222751840815724,0,0
0,0,0,0,0.049284470028665012,0,0.10235809930353047,0.15182272215114759,0,0.44091052864636643,0.056947336678715321,0.18985330030648501,0,0,0
0,0,0,0,0,0.99111109601894698,0,0,0,0,0,0,0,0,0
0,0,0,0.075728917955203631,0,0.52358394578113032,0.098229446225132494,0,0,0.22415207519628075,0,0,0,0,0.06470015807624023
0,0,0,0.13808430294837343,0,0,0.025261321389084115,0,0,0.071362606361232178,0,0.75824047781368842,0,0,0
0.31069944922691933,0,0.073468020529272843,0,0,0,0,0,0.20628136653164433,0.080184387422352565,0.04627096655275819,0.27509580176814308,0,0,0
0.16789586406719204,0.38895174453234277,0,0.17335604344668659,0,0,0,0,0,0.17340122511240666,0.016651678118657472,0.076150623361008821,0,0,0
0,0,0,0,0,0.70498380733704635,0,0,0.10420693172591106,0,0,0.18171834292189012,0,0,0
0,0,0,0,0,0.037659035399187288,0,0,0,0.060585185573639497,0,0.88963453970544859,0,0,0
0,0,0,0.046344991135848723,0,0.3250914630037941,0.032801122963995365,0.13736160443609843,0.084033965424929732,0,0,0.095914779005849091,0,0.1574501800439253,0.11347499912889311
0,0,0,0,0,0,0.14713694536632246,0,0.17880479640017827,0,0,0,0.047310751092165419,0.61596317483075946,0
0,0,0,0,0,0,0,0,0,0,0.14493112047499523,0.84012633228046407,0,0,0
0.57217991483479869,0,0,0,0,0.096368253400135495,0.18720363327050005,0,0,0.047359827024403535,0,0,0,0,0.087226515246750347
0,0.41144166258341652,0,0.11046158201224075,0,0.035077027073095547,0,0,0,0.034901976442648815,0.020591888861973152,0.16510354602107061,0.19383146895493858,0,0.023924177857794788
0,0,0,0.23511656498504296,0,0,0.035669381405753355,0,0.60155988697863705,0.1192250327585478,0,0,0,0,0
0.06694399553159576,0,0,0,0.23107554828013233,0.69245662928359464,0,0,0,0,0,0,0,0,0
0.15584283843624266,0,0,0,0.10333186128095143,0,0.19042728154499239,0,0,0,0,0,0.39988520136897615,0,0.14150379464233193
0.080174283919320799,0,0,0,0.51938494748884045,0,0,0,0.29319911882637573,0,0,0,0.060314846270144835,0.038696340718966361,0
0,0,0,0.41835931809062732,0,0,0,0,0.10372376937520343,0.4069107210193868,0,0.05814067404590742,0,0,0
0,0,0,0,0,0,0,0,0,0.10789239364773588,0,0.17120161672738043,0,0.69590597479403482,0
0.3484393450359633,0,0.086823279443591417,0,0,0.15628744288991669,0,0,0,0.39961458397190691,0,0,0,0,0
0.10335431593133439,0,0,0,0,0,0,0,0,0.35270830667884201,0,0.5291225509053824,0,0,0
0.07138104550344028,0,0.071060079976571322,0,0,0,0,0,0,0.39058598235286257,0,0,0.1431637370703166,0,0.31454988504788506
0.19864447608996019,0,0,0.42436417681385463,0,0,0,0,0,0.3005660776588614,0.057127004172081823,0,0,0,0
0,0.27209919123158011,0,0,0,0,0,0,0,0.20389662806758746,0.067603975524846954,0.30851294153186881,0,0.14171441252389605,0
0,0,0,0.068432719110871107,0,0,0.25458877041876998,0.079264797594857425,0.031563287233295559,0.2642417784158011,0.08720733235867241,0,0.14920902502076255,0.060681285335185464,0
0,0,0.046052902727919967,0,0.055888822196663163,0.43409242844559986,0,0,0,0.29127812983223422,0,0,0,0.15819494718257099,0
0,0,0,0,0,0.48132193484521324,0,0,0,0.16777850676115769,0,0,0.187832829454398,0.13777934355147939,0
0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668
0,0,0,0,0,0.20793507391107816,0,0,0,0.6327482542222217,0,0,0.14071200488999905,0,0
0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668
0.022222222222236604,0.022222222222253878,0.022222222222271434,0.022222222222241461,0.022222222222246509,0.022222222222246596,0.02222222222224432,0.022222222222253382,0.02222222222223889,0.022222222222231896,0.022222222222261022,0.022222222222238516,0.022222222222241059,0.68888888888854793,0.022222222222246412
0,0,0,0,0,0,0,0.11825756523573502,0,0.47135268380087442,0,0,0.35092773637393404,0,0.045881744098521575
0.59177196520725361,0,0,0.066809615953767817,0,0.083257806325571004,0.15713664636751332,0,0,0,0,0,0,0,0.095325954074985828
0.07398023083435,0,0,0,0.094636224497495355,0.29863983962119772,0,0,0,0.3117150390217287,0,0,0.091788231882943341,0,0.11724042629981948
0,0,0,0,0.1256847457966741,0,0.17384570413015105,0,0,0.34144033230938686,0.27489294296551797,0.072641996730207312,0,0,0
0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668
0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668
0,0,0,0,0.2702814578159265,0.038589275167906063,0,0.34507254374683377,0,0.06705526327626718,0,0,0,0.068019065917392887,0.20276320438826254
0.20433123414915647,0,0,0.10466444053422909,0,0,0,0,0,0.29651537172433756,0,0,0,0.24897010874836389,0.12082745367430153
0.45406765444054348,0,0,0,0,0,0,0,0.1132047069105702,0.2389139231126256,0.027476470015373709,0,0.15867440313637321,0,0
0,0.072123586542696724,0,0,0,0,0,0,0,0.021797857554857216,0,0.59705684541429715,0,0,0.29637801694473975
0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668
0.16380063151890428,0,0.061504863587305218,0,0,0,0.15292892285520598,0,0,0.2656023122873602,0,0,0,0,0.34282992615612645
0.12996061122165017,0,0,0,0,0,0.075475918501748382,0,0.35896563971245371,0.17092857537493233,0,0,0.24916535638991344,0,0
0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668
0,0.53821056313848792,0,0,0,0,0,0.24870466326748927,0,0,0,0,0,0.19403713991418592,0
0,0,0,0,0.57618543058120331,0,0,0,0,0.085326223914513291,0,0.32896452577911373,0,0,0
0,0,0,0,0,0,0,0,0,0.175370591865324,0.063037009722519077,0.63653394986821099,0,0.11196319933041586,0
0,0,0,0,0,0,0,0,0,0.62402087399283501,0.032457906136509555,0,0.20735434461893479,0.12924862287873903,0
0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668
0,0.203435462573269,0,0,0,0,0.071151789729502438,0.10552706261420415,0,0.32824295816798033,0.079123337508396493,0,0.20217455028715542,0,0
0,0,0,0.14809194994812361,0,0,0,0,0.40590202179462054,0.28963292058282208,0,0.099926392500512259,0,0,0.046922885056511515
0,0,0.070944487879626053,0.219108913575257,0,0.10588563756227988,0,0,0,0.093113509138325029,0.26517701202430488,0.14182409322616346,0,0.094069786204136169,0
0,0,0.12843197856293906,0,0,0,0,0,0,0.31946390418349013,0,0.20365283692739894,0,0.33378458172560221,0
0.19628338929601266,0,0.062719523841173561,0,0,0.074464231758727767,0,0,0,0.56407797384798886,0,0,0,0,0.09655517035318395
0.069081713822807603,0.26183113038379097,0,0,0,0,0.057665785489035296,0,0.17916009506589381,0.26022480607848131,0,0,0.16414172065810437,0,0
0.17671733886761037,0,0,0,0,0,0,0.055899198276248771,0.35108830447556899,0.1482175543473031,0,0,0.25257371846255261,0,0
0.64864707791141762,0,0,0,0,0.030833346759101408,0,0.022870894050100302,0,0.29052893490235243,0,0,0,0,0
0.12340191272602663,0,0,0.067736278856012522,0.23078431177296788,0,0,0,0,0,0,0.19604787992662839,0.12732634063781093,0.24561234708843432,0
0,0,0,0,0,0,0,0,0.085269610634365209,0.48679974730680048,0.3539603557677245,0,0,0,0.059591181955471417
0.073557920727518641,0,0,0.053212693973541933,0,0,0.26190953893135155,0.032987125272206194,0,0.038207310004123599,0.32889489904739566,0.13106002007632345,0,0.075550025892370157,0
0.57207510950014884,0.074520221954269147,0,0,0,0,0,0,0,0.24701044068688155,0,0.070203450665144648,0.030074560830780087,0,0
0.57438180607313905,0,0,0.097770591421447006,0,0,0,0,0.075931049128503569,0.23597450636437184,0,0,0,0,0
0.31557763598901878,0,0,0.31351603569821579,0.051863018227714393,0,0,0,0,0.13071071820487648,0,0.13261864403736121,0,0.047494757958388097,0
0,0.058955751431297561,0,0.059195325487172365,0,0,0,0.21639300839729333,0.23443371321000891,0.34117652106824825,0,0,0.024428986376251485,0.038153332715650759,0.024452112393879084
0,0,0,0,0,0,0,0.33161938946737723,0,0.31791255514193828,0.14036485128459641,0,0.19482540800398054,0,0
0.21859978391869284,0.52454073847736504,0,0,0.06467699233479611,0.16996024115373531,0,0,0,0,0,0,0,0,0
0,0,0,0,0.24711111648445272,0,0,0.15530312159543216,0,0,0,0,0.2438342440275586,0.33847372497732786,0
0,0,0,0,0,0.45486326058130466,0,0.38446583796202416,0,0,0.038167717638660725,0.11171885742999241,0,0,0
0.20387105037401188,0,0,0,0,0.67374034478441047,0,0,0,0.081549442421044158,0,0,0.035816325032511379,0,0
0.40600553277508528,0,0,0,0,0,0,0,0,0.5017747639736706,0,0,0,0.086204656659139345,0
0.14157009949149543,0,0,0,0,0.059629808430491642,0.21694485425179624,0,0.021796446515670632,0.088486876234059736,0,0,0.13473592176107063,0.2142174169178537,0.11808782846494859
0,0.82652294457725484,0,0,0,0.11636304299757695,0.043554662802804928,0,0,0,0,0,0,0,0
0.16762495316671452,0,0,0,0,0,0,0,0,0.81353444903401939,0,0,0,0,0
0,0,0,0,0.15615386326355402,0,0,0,0,0,0,0.35477161912246219,0.24771513932101155,0.21913713163629719,0
0,0,0,0.24380641378048223,0,0,0,0.12054777013396285,0,0,0.22352524081940553,0,0.4023427833330252,0,0
0.048230730028875748,0,0,0,0,0,0,0.39838595626580459,0.31656656403871025,0,0.12874910407457857,0.099837174063003797,0,0,0
0,0,0.14098544642770364,0,0.07587417983881023,0,0.35865159900782201,0,0,0.21536478880323223,0,0,0,0.20068514807718385,0
0.18283545601967602,0,0,0,0,0,0,0.075846655272833338,0.36015015685973789,0,0,0,0,0.36522569157770568,0
0.024144040893513172,0,0,0,0,0,0,0,0,0.75524936931355935,0,0,0.11528081416621848,0,0.096159100673889358
0,0,0,0,0,0,0.050507269649424584,0,0,0,0,0,0,0.94099598492886116,0
0.11010985682181681,0,0,0,0.53214814944495747,0,0.12949643078680856,0.21846776930033698,0,0,0,0,0,0,0
0,0.14828576336042446,0,0.12565148706278917,0,0,0,0.13820839464549101,0,0,0,0,0.076972234206380663,0.49421542449197781,0
0.635489610790681,0,0,0,0,0.082011820884214257,0,0,0,0.18849123864038361,0,0,0,0.077711008845415999,0
0,0,0,0.32162374248306763,0,0,0,0,0,0.30144879093296889,0.032539041005029398,0.10566298978495624,0.059123320336434554,0.17200716822839363,0
0.068822648687382998,0,0,0,0,0.36626694301552487,0,0,0,0.39819910806962527,0,0,0,0,0.1526087184782606
0,0,0,0,0,0,0.35073153857361272,0,0.64033373586868336,0,0,0,0,0,0
0,0,0,0,0,0.055203219185541892,0,0.052199890615054513,0,0,0,0.37627367671998013,0,0.51156130354315166,0
0,0.18188155472474143,0,0.28257119556627885,0.10789766942865787,0,0,0.2389224799443978,0,0,0,0.17206041301665143,0,0,0
0.60416370335121594,0,0,0,0,0.1013018092956597,0,0,0,0.069116235002274914,0,0,0,0.20912193830018239,0
0,0.35563317350372048,0,0,0.21178493492211684,0,0,0,0,0,0,0.070011007683155019,0,0.34327261826816097,0
0,0.22789759322957667,0,0.074696975739015084,0.12014687231449479,0,0,0.15185039447462217,0,0,0,0.41233624423749049,0,0,0
0,0,0,0.077546344042144999,0,0,0,0,0.064537013995854139,0.086180839999806053,0,0.5863986163217616,0.066726953741806011,0.10826539345880737,0
0,0,0,0,0.15945253290970898,0,0.13179368553033582,0.3370697811766829,0,0,0,0.35422366038281844,0,0,0
0.060347986471429145,0.19894837761666423,0,0.062790462862898938,0,0,0,0,0,0.49000055011513965,0.11126549006643842,0,0,0.066647124852691794,0
0,0,0,0,0.14133875802859647,0,0,0,0,0.25210564915381023,0,0.59847477687178197,0,0,0
0,0,0,0,0,0.41426155604782416,0,0.26446788413611816,0,0,0.22423949141286392,0,0.086085777897618537,0,0
0,0.068981850172832329,0,0.59981636119031301,0,0.31850335470556618,0,0,0,0,0,0,0,0,0
0,0,0,0,0.26175048610703538,0,0.22064708919021211,0,0,0.49335997034726958,0,0,0,0,0
0,0,0,0.1315378609528334,0.36403952264527306,0,0,0,0,0,0,0,0,0.49062950175336251,0
0,0.43997748738497372,0,0.041746725546075739,0,0,0.24844520620448596,0,0.081044574921928333,0,0,0,0,0,0.18249668685820758
0,0,0,0,0,0.080087017027289348,0.050561201240440036,0.26150361835348207,0.039172344439938778,0.1197807233908284,0,0.44277263599891775,0,0,0
0.27378912039433273,0,0.15586140854350736,0.048279520028869947,0,0,0,0,0,0.15611172046378943,0,0,0.35206932545236153,0,0
0.13367338311529672,0.055783441731678637,0,0,0,0.12034778423308209,0.11170916899100267,0,0,0,0,0.57253383497307253,0,0,0
0.032465578690539433,0,0,0,0.11463845716935893,0,0,0,0,0,0,0.42541024584582737,0,0.086611793662705536,0.3330307736771293
0,0,0,0,0,0.21506301866020297,0,0.026824477150295834,0,0.436661705608895,0.31311745555374842,0,0,0,0
0.10058288380844811,0,0,0,0,0.088310052779891429,0,0.20688386248217025,0.20349045365233068,0,0,0,0.067598099073426815,0.32088973596878528,0
0.15413607935236107,0,0,0,0,0.31141958599359637,0,0,0,0.40529433351405186,0,0,0.10985173266843286,0,0
0.052344963597773547,0,0,0.23579363569572628,0,0,0.17515399717742378,0,0,0.12513031185332921,0,0,0,0.27473152093203879,0.13153582803986746
0.4346184003971737,0,0,0,0,0,0.22240342794566276,0,0,0.17629030894786524,0.075469991201301934,0,0.079723597010829456,0,0
0,0.069314596381104265,0,0.1045171601646567,0.057081594081646349,0.10139055087632172,0,0.013543652737527705,0.14125881517607589,0.18745295026915293,0.013514041326519354,0,0,0,0.3102872914287606
0,0,0.13188676364110608,0.36060373159477099,0,0,0,0,0.19291355121514095,0.08819192004842781,0,0,0.213332114897376,0,0
0,0.12672923251158208,0,0,0,0,0,0,0,0.36971587765687824,0,0.49403106100769234,0,0,0
0,0.27051274388413143,0,0,0.26774472499615926,0,0,0,0.19772734575002396,0,0.12731963001571267,0,0,0.12309009643426913,0
0,0.2705287291994336,0,0,0.26775185101848648,0,0,0,0.19772641045306602,0,0.12731720436199434,0,0,0.12307034604646078,0
0,0,0,0.13457011650178699,0,0,0.52327956489484539,0,0,0,0,0,0.31138104102033498,0,0
0.22059413268323302,0,0,0,0,0.46981525378505451,0.17973439209587685,0,0,0,0,0,0.12080270850731774,0,0
0.14273784258128563,0.11210137226627383,0,0,0.091903784620673973,0.055222831080501557,0,0.039778496485652938,0.48751077164262774,0,0,0.034830493935430709,0,0,0.031891411093814083
0.12411765738190161,0.46915877564190522,0,0,0,0.11354207182367564,0,0,0,0,0,0,0.18512933180917235,0.091385463990764249,0
0,0,0,0.13293692655904499,0,0,0,0,0,0.14594357772445687,0,0.61987771348160492,0,0,0.090296492989762459
0,0.11955688495964316,0,0,0,0,0,0.073680527154644126,0,0.22608649296126851,0.28021684708369993,0.20006319700727976,0.091165264573714919,0,0
0,0,0,0,0.20746062552614319,0,0,0,0.10947156360204183,0.23068279768326747,0.17738333276805021,0.26634366261542991,0,0,0
0,0,0,0,0,0,0.059374331283221879,0.35385468544903614,0,0,0,0.44471508978387642,0.044717181720373464,0.092507785703186671,0
0.13531221538125948,0,0,0,0,0.31675408027245144,0,0.11160852062743067,0,0.30977492385614835,0,0,0.068947044688659503,0,0.053966845900315023
0,0,0,0,0.14631262703916276,0.18882860074982841,0,0,0.28483088401878026,0.35089083640315732,0,0,0,0.023487327869848383,0
0.12706307410316545,0,0,0,0,0.31847304892498324,0.062925768761408915,0.039393816883829605,0,0,0.22588102704357169,0,0.21836851998078768,0,0
0.05176486164151077,0,0,0.045765673200486322,0,0,0,0,0.068626021089826017,0.15081735739339491,0,0.65101268665659207,0,0,0.025271822610456979
0,0.70426831136472368,0,0,0.21694373422595917,0,0,0,0,0,0,0,0,0,0
0.22864029016983015,0,0,0.064180846120504398,0.10844087163033614,0,0,0.36882576235187037,0,0.21981120749993338,0,0,0,0,0
0,0,0,0,0,0.16787129747600274,0,0.80417168890817003,0,0,0,0,0,0,0
0.41406773202963498,0,0,0,0,0,0.12526599689823367,0.099819990048080634,0,0.16670395178840949,0,0,0,0,0.18107041365008139
0.13362034089736646,0.32650163660919296,0,0,0,0,0.22437455120241176,0,0.22668624710511256,0,0,0,0,0.075211764464579972,0
0,0.55870898816711156,0,0,0,0,0.046314605242586585,0,0,0,0,0.17478065338076337,0,0.20522974835541072,0
0,0.35554793000761725,0,0,0,0,0.12377272319885908,0.4564407921915643,0,0.053610520601348258,0,0,0,0,0
0,0.24788071270436632,0.02009782196921692,0,0.085591304602545451,0,0,0,0,0.15327380944438321,0,0.41636470013804761,0.07107735649250202,0,0
0,0,0,0.11646478918952428,0,0.27186126956083728,0,0,0,0,0.066204626352163107,0.53935819358106341,0,0,0
0.20982886601306905,0,0,0,0.025096456537718734,0.2607794684535325,0.26893134083610087,0.097394748012460397,0.074228037559938412,0.057943972927805489,0,0,0,0,0
0,0,0,0,0,0,0.08232255103541497,0,0,0.24903776313539516,0,0,0.38471382434350448,0.12730227412321465,0.14532413695843596
